cartodb_id,the_geom,city,state,shape_1,duration,summary,posted,month,country,date_time,cartodb_georef_status
2461,0101000020E6100000CE70033E3F4855C0C66D3480B7904440,Fort Wayne,IN,Light,8-10 minutes,Orange glowing balls of light in V-formation seen gliding across night sky above restaurant & theater,2015-09-25,September,USA,2015-09-18,true
2824,0101000020E61000007094BC3AC7F45BC0DA20938C9C554440,Holladay,UT,Light,1 hour,I was waiting to see the super moon over Mt. Olympus. An oddly twinkling star was at the summit of and blinked in an odd manner. It ca,2015-09-02,August,USA,2015-08-30,true
2849,0101000020E6100000202922C32A5C54C0D50451F701A84440,Twinsburg,OH,Other,10-15 minutes,We noticed 2 orange glowing objects then a 3 rd. In the eastern hemisphere,2015-09-02,August,USA,2015-08-29,true
2565,0101000020E6100000202922C32A5C54C0D50451F701A84440,Twinsburg,OH,Diamond,30 minutes,"Diamond shaped lights, bright white in center and north and south points, red pulsating lights on east and west points.",2015-09-17,September,USA,2015-09-13,true
2484,0101000020E6100000BA490C022B455EC0C72E51BD35C84140,Cambria,CA,Other,30 seconds,"Unknown flying object over Cambria, California.",2015-09-11,September,USA,2015-09-08,true
2523,0101000020E6100000382D78D1571255C0C347C49448D24340,Miamisburg,OH,Cone,2 minutes,There was a big orange glow but when I snap the picture this is when I got as soon as I snapped a picture it disappeared also it was a,2015-09-17,September,USA,2015-09-15,true
2663,0101000020E610000041B7973446FB53C0126BF129001A4440,Monongahela,PA,Circle,5-10 minutes,Three reddish orange crafts hovering in the form of a perfect right triangle.,2015-09-11,September,USA,2015-09-05,true
2355,0101000020E61000008CF84ECC7ACB54C06E5166834C164540,Riverview,MI,Triangle,3 minutes,"While sitting outside with my Uncle, I saw a slow moving aircraft moving North along the Detroit River, low in the air. About a half ho",2015-09-25,September,USA,2015-09-23,true
1980,0101000020E6100000910A630B410056C0A81DFE9AAC214540,Mundelein,IL,Circle,,I seen a green light fall in like a shooting star in early evening while letting my pups out. ((NUFORC Note: Orionid meteor?? PD)),2015-10-29,October,USA,2015-10-19,true
2062,0101000020E61000004B598638D67154C090DAC4C9FD563A40,Bonita Springs,FL,Unknown,5 minutes,"Just prior to sunrise, I was awakened by bright lights.",2015-11-06,October,USA,2015-10-31,true
2158,0101000020E6100000B28009DCBA9F55C0B0FECF61BE643E40,Destin,FL,Changing,1 hour,"Orange-Red/White flashing light over Panama City Beach, seen from Destin Balcony. The lights of the 3 objects continued to change.",2015-10-16,October,USA,2015-10-13,true
2430,0101000020E61000009FABADD85F9A52C0FCE3BD6A65424440,Edison,NJ,Fireball,5 minutes,"6 red fireballs flying close, with no sound.",2015-09-25,September,USA,2015-09-19,true
1909,0101000020E6100000936FB6B9316151C05CACA8C134044640,Damariscotta,ME,Fireball,close to horizon,There appeared in the western skya long comet like burst of bright light-it went very quickly-a bright light with red & green.,2015-11-06,November,USA,2015-11-01,true
2543,0101000020E6100000E6965643E2B854C00F62670A9D3F4540,Saint Clair Shores,MI,Other,2 seconds,Bright Flash of Light in Night Sky.,2015-09-17,September,USA,2015-09-14,true
2229,0101000020E610000085949F54FB785DC00F289B72850B4140,Covina,CA,Unknown,3 minutes,A huge bright blue light with a huge white sphere appeared and disappeared.,2015-11-19,November,USA,2015-11-07,true
2228,0101000020E610000085949F54FB785DC00F289B72850B4140,Covina,CA,Circle,1 minute,Ball of light that lit up the sky in a huge v formation that illuminated the sky and turned the sky a deep green through this mist. The,2015-11-12,November,USA,2015-11-07,true
2227,0101000020E610000085949F54FB785DC00F289B72850B4140,Covina,CA,Light,5 seconds,White light in the north. ((NUFORC Note: Possible sighting of an Iridium satellite?? PD)),2015-11-06,November,USA,2015-11-04,true
2005,0101000020E610000071C971A774AE51C01327F73B14194540,Scituate,MA,Cigar,8 seconds,Medium-large sized cigar-shaped object blinked into view very clearly much close than the many planes nearby. Lit up a yellow-white.,2015-11-06,November,USA,2015-11-04,true
2029,0101000020E6100000556AF6402BB262C077A1B94E23A94E40,Eagle River,AK,Chevron,30seconds,"V-shaped, silent, no lights, transparent object seen for 30 seconds on 11/3/2015 at 6:45 pm.",2015-11-06,November,USA,2015-11-03,true
2424,0101000020E6100000C898BB96908F52C048A7AE7C96C74340,Beach Haven,NJ,Light,5 minutes,"Medium-brightness star/satellite-like object seen in sky make abrupt stops, trajectory changes, before traveling out of view.",2015-10-02,September,USA,2015-09-19,true
2242,0101000020E6100000CCB4FD2B2BE351C04BCD1E6805F64440,Smithfield,RI,Rectangle,30 seconds,"Driving home from work, I saw a very large craft, clear as day. It looked like it was put together by leggo blocks. It had no wings.",2015-09-29,September,USA,2015-09-28,true
2865,0101000020E61000008104C58F318155C047ACC5A700684540,Zeeland,MI,Light,3 seconds,Bright light appeared and disappeared in just a few seconds.,2015-09-02,August,USA,2015-08-27,true
2609,0101000020E61000005E9D6340F6EC55C0E86A2BF6975D4140,Tuscumbia,AL,Light,1-2 seconds,Big green light going toward the ground.,2015-09-17,September,USA,2015-09-12,true
2545,0101000020E61000005E9D6340F6EC55C0E86A2BF6975D4140,Tuscumbia,AL,Light,,The blinking lights in the sky. It caught my attention in 2013 but there were only a few. 2014 there were dozens of them. Now it's 9/14,2015-09-17,September,USA,2015-09-14,true
2003,0101000020E6100000FB05BB61DBCC51C094C151F2EA644540,Salem,NH,Disk,10 seconds,"A green, saucer-shaped, object flew right in front of us on highway.",2015-11-06,November,USA,2015-11-01,true
2001,0101000020E6100000FB05BB61DBCC51C094C151F2EA644540,Salem,NH,Circle,few minutes,"Circular shape with 3 colors in downtown Salem, NH.",2015-10-09,October,USA,2015-10-05,true
2329,0101000020E6100000DD7BB8E4B84356C07008556AF6284540,Loves Park,IL,Light,5 minutes,"Object moves across the sky, and then hovers. ((NUFORC Note: Possible sighting of Venus?? PD))",2015-09-25,September,USA,2015-09-25,true
2789,0101000020E610000012F758FAD00D5EC089EFC4AC17DF4640,Roosevelt,WA,Oval,2+ minutes,Red shiny globe making manuevers in Southern sky over Oregon being seen from Washington.,2015-09-11,September,USA,2015-09-02,true
1976,0101000020E61000009413ED2AA42A57C091D5AD9E939A4040,El Dorado,AR,Disk,1 hour,pulsing light changing colors incrideble speed intellegent movements.,2015-10-29,October,USA,2015-10-18,true
2006,0101000020E6100000F0164850FC4C5BC0A5DAA7E331CB4440,Rock Springs,WY,Formation,5-10 seconds,2 sightings of close packed V-shaped group of lights similar to satellites flying across the sky.,2015-10-16,October,USA,2015-10-13,true
2801,0101000020E61000006EDDCD531D8A55C043739D465AE24340,Indianapolis,IN,Fireball,1 minute,"Looked like a fireball floating through the sky, then it seemed to stop, change course and disappear.",2015-09-02,September,USA,2015-09-01,true
2740,0101000020E61000006EDDCD531D8A55C043739D465AE24340,Indianapolis,IN,Circle,20 minutes,"A bright orange orb, north from the moon and constellation Orion, occasionally blinking off then on again",2015-09-11,September,USA,2015-09-06,true
2583,0101000020E6100000F2B0506B9AE955C0374F75C8CDEC4440,Chicago,IL,Triangle,20 seconds,Black large triangle slowly moving behind Chicago highrises.,2015-09-29,September,USA,2015-09-13,true
2479,0101000020E6100000F2B0506B9AE955C0374F75C8CDEC4440,Chicago,IL,Sphere,3-6 hours,"Police, FBI, & Military Cordon Off Areas of Downtown Chicago Durring Mass Sighting As Military Aircrafts Chase UFOs Overhead.",2015-09-25,September,USA,2015-09-17,true
2854,0101000020E610000032E6AE25E4C956C008AC1C5A64733E40,Baton Rouge,LA,Fireball,2 minutes,"Neon-orange orb light, slowly floating across the sky, until disappearing.",2015-09-02,August,USA,2015-08-28,true
2203,0101000020E610000032E6AE25E4C956C008AC1C5A64733E40,Baton Rouge,LA,Changing,1 hour,Stationary but too low for a star and changed shape continually. ((NUFORC Note: Probably Venus. PD)),2015-10-09,October,USA,2015-10-03,true
2814,0101000020E61000006D73637AC2BC54C069006F8104454540,Fraser,MI,Circle,2 minutes,"This thing was dripping fire, ball lightening, comet maybe",2015-09-02,August,USA,2015-08-31,true
2755,0101000020E61000001361C3D32B855EC09274CDE49BD54240,Hayward,CA,Formation,5-7minutes,Strange eight light formation orange/red spheres horizontal in Northern California,2015-09-11,September,USA,2015-09-05,true
2465,0101000020E61000001361C3D32B855EC09274CDE49BD54240,Hayward,CA,Changing,1+ hours,3 seperate sightings in one night,2015-09-25,September,USA,2015-09-18,true
2510,0101000020E6100000A4C7EF6DFAEF52C081CF0F2384D74340,Newark,DE,Circle,30 minutes,Red light flickering in the northwestern sky.,2015-09-17,September,USA,2015-09-16,true
2420,0101000020E61000000D897B2C7D8056C00D8E9257E7704140,Nesbit,MS,Circle,10 minutes,Solid objects with vapor like circle around them flying fast.,2015-09-25,September,USA,2015-09-19,true
1960,0101000020E6100000A774B0FECF9B5EC0378E588B4F8D4740,Spanaway,WA,Changing,3:00 minutes,Black and bronze disk and or a haze where object became invisible. ((NUFORC Note: Sighting of Sirius?? PD)),2016-01-05,October,USA,2015-10-29,true
2140,0101000020E61000001D5A643BDF9D5DC03EE8D9ACFAFC4040,Venice beach,CA,Circle,5 minutes,Flying pink and green or over Venice Beach.,2015-10-29,October,USA,2015-10-18,true
2379,0101000020E6100000CEA5B8AAEC7662C08B4F01309E355040,Fairbanks,AK,Disk,10 seconds,Look like a shooting star then came to a dead stop then moved left to right and then shot over the the sky making a hard left turn. It,2015-09-25,September,USA,2015-09-22,true
2776,0101000020E6100000A583F57F0E195DC0FCC6D79E59CE4540,Meridian,ID,Light,10 seconds,I was walking along my neighborhood when i say greenish blue light burst through sky approximately 1 meter by 1 meter. It flashed faste,2015-09-11,September,USA,2015-09-04,true
2665,0101000020E6100000042159C004FC57C09335EA211AA14440,Omaha,NE,Disk,~5 minutes,Omaha UFO seen floating above building,2015-09-11,September,USA,2015-09-09,true
1915,0101000020E6100000042159C004FC57C09335EA211AA14440,Omaha,NE,Formation,2-3 minutes,"Strange ""V-shaped"" glowing orbs.",2015-10-02,September,USA,2015-09-29,true
1914,0101000020E6100000042159C004FC57C09335EA211AA14440,Omaha,NE,Other,04:00:00,Sighting of V-shaped UFO less then 100' from my deck.,2015-10-16,October,USA,2015-10-04,true
2638,0101000020E610000020D26F5F07A65CC02BC1E270E61B4540,Rogerson,ID,Light,45 seconds,LIGHTS APPEAR AND DISAPPEAR.,2015-09-11,September,USA,2015-09-10,true
2515,0101000020E610000071033E3F8C3254C0D0B359F5B9EE4440,Ashtabula,OH,Light,2 minutes,Three lights in close proximity to each other seen hovering very high altitude over Ashtabula county then disappear,2015-09-17,September,USA,2015-09-16,true
2749,0101000020E6100000159161156F3653C0EDBB22F8DFF64340,Thomasville,PA,Sphere,2 minutes,"Object seemed to rise from ground behind a group of trees, and travel in a north east direction. At first I thought it was someone shoo",2015-09-11,September,USA,2015-09-05,true
2174,0101000020E6100000A9D903ADC0525EC0FC3559A31E724340,Lincoln,CA,Light,10 minutes,"Strange lights changing colors, moving slowly and hovering with no noise.",2015-10-16,October,USA,2015-10-10,true
2135,0101000020E6100000D847A7AE7CCA55C0EC17EC866D5B3E40,Gulf Breeze,FL,Sphere,2 minutes,Orange sphere.,2015-10-16,October,USA,2015-10-13,true
2664,0101000020E6100000C976BE9F1AC953C0295C8FC2F5B44240,Lynchburg,VA,Light,2 seconds,"A green and yellow glowing, circular light appeared in the sky falling toward the earth before fading out of sight.",2015-09-11,September,USA,2015-09-09,true
2507,0101000020E61000004434BA83D82B52C068D0D03FC1E14440,Hartford,CT,Fireball,15 minutes,Look up into sky and see a white fireball it drops about a 100 feet from the distance im at than it takes off and in a matter of second,2015-09-25,September,USA,2015-09-16,true
2032,0101000020E61000005131CEDF84F055C090DAC4C9FDDA4440,Oak Lawn,IL,Light,3 minutes,Large white bright light moving left to right and looked like it was coming down as if it was going to land. Then stood still in the s,2015-10-02,September,USA,2015-09-30,true
2033,0101000020E61000005131CEDF84F055C090DAC4C9FDDA4440,Oak Lawn,IL,Light,3 minutes,I thought I would share but wasn't sure if it was a UFO.,2015-10-29,October,USA,2015-10-22,true
2863,0101000020E61000002BD9B111884357C0637FD93D79404140,Hot Springs,AR,Triangle,20 seconds,"Three blinking lights, two red, one yellow, attached to a fast, silent, invisible craft flying very low and steady, headed Southwest.",2015-09-02,August,USA,2015-08-27,true
2503,0101000020E61000002BD9B111884357C0637FD93D79404140,Hot Springs,AR,Unknown,11 mins-current,"This object has been hovering for the past 14 mins and still is. Red, green, possibly yellow and white too. We are at the fish hatchery",2015-09-17,September,USA,2015-09-16,true
2358,0101000020E6100000EE77280AF4955DC0E3FC4D2844084740,Walla Walla,WA,Chevron,6 seconds,"Chevron, slow moving, north to south, light color, Walla Walla.",2015-09-25,September,USA,2015-09-23,true
2511,0101000020E61000008FDFDBF4671B57C021C84109334D4240,Gainesville,MO,Triangle,21:00:00,Triangle sighting in southern Missouri.,2015-10-29,September,USA,2015-09-16,true
2886,0101000020E610000054008C67D02E54C02619390B7BFE4340,McMechen,WV,Sphere,3-5 minutes,Silver orb that vanished behind clouds,2015-09-11,August,USA,2015-08-26,true
1987,0101000020E61000005131CEDF844C56C018265305A39A3F40,Ellisville,MS,Formation,3 minutes,Formation of red lights flying over Ellisville Mississippi,2015-10-16,October,USA,2015-10-15,true
2894,0101000020E61000008C4AEA04347559C023DBF97E6A9C4140,Amarillo,TX,Formation,7 seconds,"I layed down to mess with my dogs outside, as I glance up I notice a odd formation in the sky. At first I figured it was a flock of gee",2015-08-27,August,USA,2015-08-25,true
2139,0101000020E6100000CA897615523C58C084D89942E7554340,Herington,KS,Flash,1 minute,Strange satellite pulsing light.,2015-10-09,October,USA,2015-10-04,true
2555,0101000020E610000030478FDFDBA85DC040FB912232144140,Calabasas,CA,Light,5-8 minutes,Bright purple light hovering silently and color shift.,2015-09-17,September,USA,2015-09-14,true
2303,0101000020E6100000F71E2E39EEAA57C036936FB6B97D4340,Overland Park,KS,Cigar,30 minutes,"3 units observed in horizontal line with main center unit. Red, green and whits flashing lights.",2015-09-29,September,USA,2015-09-26,true
2847,0101000020E6100000A5F78DAF3D1D55C0DBF97E6ABC944340,Cincinnati,OH,Triangle,2 minutes,Triangular craft with 2 big bright red lights.,2015-08-27,August,USA,2015-08-15,true
2783,0101000020E6100000C84109336D0956C0069E7B0F97E44440,Naperville,IL,Circle,5 minutes,While walking I heard a loud airplane noise and looked up and saw one small round object in the sky. I leaned forward and saw that this,2015-09-17,September,USA,2015-09-04,true
1921,0101000020E6100000C84109336D0956C0069E7B0F97E44440,Naperville,IL,Light,4 minutes,"Mysterious single light south of N'ville zipping very fast up, down, sideways, angling upwards, then downwards blinking at times.",2015-09-29,September,USA,2015-09-27,true
2348,0101000020E6100000205ED72FD8ED52C07DCB9C2E8BB94340,Middletown,DE,Circle,10:00:00,"Circular object ape are above the trees. The sky was clear, the object stayed stationary for about 2 hours.",2015-09-25,September,USA,2015-09-24,true
1955,0101000020E6100000205ED72FD8ED52C07DCB9C2E8BB94340,Middletown,DE,Oval,10 minutes,White oval objects floating in sky.,2015-10-29,October,USA,2015-10-25,true
1957,0101000020E61000009357E718903953C0302AA913D0AC4340,Marriottsville,MD,Rectangle,10 minutes,Two white rectangular objects hovering in sky just before sunset,2015-10-09,October,USA,2015-10-07,true
2826,0101000020E6100000AFB14B546F0953C04A24D1CB28864540,Syracuse,NY,Formation,1 minute,"I stepped out of my home at approxinately 21:00 to help a stranded motorist, when I spotted four red lights in a 'Z' pattern stationary",2015-09-02,August,USA,2015-08-30,true
2832,0101000020E6100000AFB14B546F0953C04A24D1CB28864540,Syracuse,NY,Sphere,15 minutes,Large bright orange craft over Syracuse.,2015-09-02,August,USA,2015-08-30,true
2129,0101000020E6100000AFB14B546F0953C04A24D1CB28864540,Syracuse,NY,Formation,5-10 seconds,"A mass, grey oddly circular shaped, came twisting out of the clouds for about 5-10 seconds and then receded.",2015-09-29,September,USA,2015-09-28,true
2658,0101000020E6100000336DFFCA4A5756C085B1852007653E40,Diamondhead,MS,Fireball,30 seconds,Green fireball.,2015-09-11,September,USA,2015-09-09,true
2362,0101000020E61000008DB454DE8E825EC01D774A07EB1F4340,Fairfield,CA,Circle,3 seconds,I was on the west side of my house looking south west at clouds passing the path of the moon when a bunch of little white dots that at,2015-09-25,September,USA,2015-09-23,true
